Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
52.039,3608.573055555558,338.0,100.0,0,11973.0,8,12,4650.741438254672,8144.05511021923,33.7,47.9
52.063,3610.826844820168,338.0,100.0,0,11970.5,8,12,4638.0,8133.0,33.7,47.9
52.279,3631.106388888891,338.0,100.0,0,11948.0,8,12,4481.70226031708,7996.968457919194,33.7,47.9
52.342,3637.0211807114756,338.0,100.0,0,11943.799995733334,8,12,4437.0,7958.0,33.7,47.9
52.519,3653.639722222224,338.0,100.0,0,11932.0,8,12,4328.180888552676,7863.064703006281,33.7,47.9
52.602,3661.433075202109,338.0,100.0,0,11948.8964416,8,12,4251.0,7796.0,33.7,47.9
52.782,3678.3329323248304,338.0,100.0,0,11985.539298742857,8,12,4010.0,7587.0,33.7,47.9
52.799,3679.928611111113,338.0,100.0,0,11989.0,8,12,3989.937512508148,7569.57459730449,33.7,47.9
53.182,3715.8786084664534,338.0,100.0,0,11888.897710545454,8,12,3741.0,7352.0,33.7,47.9
53.239,3721.2397222222235,338.0,100.0,0,11874.0,8,12,3717.55832291819,7331.56592424641,33.7,47.9
53.399,3736.3063888888905,339.0,100.0,0,11855.0,8,12,3655.969272350282,7278.185110535034,33.7,47.9
53.482,3744.122145840517,339.0,100.0,0,11907.9125408,8,12,3613.0,7241.0,33.7,47.9
53.559,3751.3730555555567,339.0,100.0,0,11957.0,8,12,3563.5827960159972,7198.229448668411,33.7,47.9
53.722,3766.724906657985,339.0,100.0,0,11960.26000128,8,12,3442.0,7093.0,33.7,47.9
53.759,3770.20638888889,339.0,100.0,0,11961.0,8,12,3415.141609124902,7069.758489744694,33.7,47.9
53.919,3785.228611111112,338.0,97.0,0,11979.0,8,12,3302.1190231294777,6971.841463379869,33.7,47.9
53.922,3785.5093288247226,337.87499733333334,95.78747413333333,0,11969.8498048,8,12,3300.0,6970.0,33.7,47.9
54.159,3807.095277777779,328.0,0.0,1,11247.0,8,8,3134.108220343165,6825.213667726804,33.7,47.9
