Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
27.022,1884.3227777777765,260.0,100.0,0,11371.0,6,8,-953.7153546298981,-722.0785914100582,17.0,24.9
27.103,1890.1836294616364,260.40499968,100.0,0,11028.37027072,6,8,-1028.0,-711.0,17.0,24.9
27.222,1898.8227777777768,261.0,100.0,0,10525.0,6,8,-1099.8751108816105,-702.6309161077033,17.0,24.9
27.383,1910.6230743596984,263.41499904,100.0,0,10572.49498112,6,8,-1173.0,-700.0,17.0,24.9
27.422,1913.4894444444433,264.0,100.0,0,10584.0,7,8,-1196.7367322377693,-699.4872602034698,17.0,24.9
27.582,1925.267222222221,265.0,100.0,0,10582.0,7,8,-1316.4145932022157,-698.0897964018033,17.0,24.9
27.663,1931.2612128836854,266.0124992,100.0,0,10630.5999616,7,8,-1379.0,-699.0,17.0,24.9
27.742,1937.133888888888,267.0,100.0,0,10678.0,7,8,-1438.2936556575717,-701.2297949411051,17.0,24.9
27.763,1938.6998667102166,267.20999936,100.0,0,10686.87247296,7,8,-1454.0,-702.0,17.0,24.9
28.023,1958.2469068222997,269.80999936,100.0,0,10796.72247296,7,8,-1646.0,-718.0,17.0,24.9
28.142,1967.244999999999,271.0,100.0,0,10847.0,7,8,-1724.8164280056922,-731.0686117602928,17.0,24.9
28.323,1980.9670279213342,272.80999936,100.0,0,10822.56500864,7,8,-1864.0,-770.0,17.0,24.9
28.342,1982.4116666666655,273.0,100.0,0,10820.0,7,8,-1883.0603062443352,-776.5088406402444,17.0,24.9
28.543,1997.7503408777966,274.4357138285714,100.0,0,10878.864266971428,7,8,-2108.0,-862.0,17.0,24.9
28.622,2003.8005555555544,275.0,100.0,0,10902.0,7,8,-2176.096208693985,-891.0541489781116,17.0,24.9
28.942,2028.4227777777767,277.0,100.0,0,11037.0,7,8,-2341.0511798261855,-978.4732737490739,17.0,24.9
28.944,2028.577440703693,277.01666773333335,100.0,0,11037.250016,7,8,-2342.0,-979.0,17.0,24.9
29.224,2050.3304527597684,279.35000106666666,100.0,0,11072.250016,7,8,-2489.0,-1065.0,17.0,24.9
29.302,2056.4227777777764,280.0,100.0,0,11082.0,7,8,-2542.0674370019888,-1101.5464169277661,17.0,24.9
29.444,2067.545451964659,281.41999872,100.0,0,11155.83993344,7,8,-2639.0,-1173.0,17.0,24.9
29.502,2072.089444444443,282.0,100.0,0,11186.0,7,8,-2669.851819695649,-1197.1525060210488,17.0,24.9
29.623,2081.562723042192,282.0,100.0,0,11164.0687616,7,8,-2733.0,-1255.0,17.0,24.9
29.662,2084.6227777777763,282.0,100.0,0,11157.0,7,8,-2760.2820245906623,-1283.758062485691,17.0,24.9
29.883,2102.053870644188,283.8416661333333,100.0,0,11213.170817066666,7,8,-2941.0,-1492.0,17.0,24.9
29.902,2103.5561111111097,284.0,100.0,0,11218.0,7,8,-2952.1403991768652,-1505.4366335934208,17.0,24.9
30.102,2119.389444444443,285.0,100.0,0,11259.0,7,8,-3012.7104974671493,-1585.613281551499,17.0,24.9
30.243,2130.5812634601098,285.5017792459568,100.0,0,11300.145898168461,7,8,-3052.0,-1642.0,17.0,24.9
30.383,2141.713333333332,286.0,100.0,0,11341.0,7,8,-3117.3281230180005,-1730.6984571192127,17.0,24.9
30.423,2144.896476574978,286.2,100.0,0,11355.0,7,8,-3137.0,-1757.0,17.0,24.9
30.583,2157.657777777776,287.0,100.0,0,11411.0,7,8,-3211.3828408309055,-1854.9739227048658,17.0,24.9
30.684,2165.764568882999,287.8416661333333,100.0,0,11411.841666133334,7,8,-3256.0,-1914.0,17.0,24.9
30.924,2185.1270019536955,289.8416661333333,100.0,0,11413.841666133334,7,8,-3372.0,-2068.0,17.0,24.9
30.943,2186.6577777777766,290.0,100.0,0,11414.0,7,8,-3384.7238088790828,-2084.148228785141,17.0,24.9
31.183,2205.9911111111096,290.0,100.0,0,11444.0,7,8,-3574.326236444889,-2318.174375450142,17.0,24.9
31.184,2206.0720291887155,290.0125024,100.0,0,11444.7063856,7,8,-3575.0,-2319.0,17.0,24.9
31.343,2218.9688888888872,292.0,100.0,0,11557.0,7,8,-3659.9346507262444,-2422.927537368252,17.0,24.9
31.543,2235.079999999998,290.0,0.0,1,11021.0,7,8,-3728.6996894003955,-2503.596794169118,17.0,24.9
31.603,2239.828707965081,287.74058637908985,0.0,1,11028.531378736367,7,8,-3752.0,-2529.0,17.0,24.9
31.782,2253.735277777776,281.0,0.0,1,11051.0,7,8,-3831.053881222643,-2610.1476364459168,17.0,24.9
31.904,2263.012911281292,276.4249952,22.366690133333332,1,10876.133149866666,7,8,-3891.0,-2658.0,17.0,24.9
32.022,2271.868611111109,272.0,44.0,0,10707.0,7,8,-3952.9076128091438,-2691.737464096955,17.0,24.9
32.084,2276.488570730334,270.89285942857146,56.3999744,0,10699.028587885714,7,8,-3991.0,-2706.0,17.0,24.9
32.302,2292.635277777776,267.0,100.0,0,10671.0,7,8,-4159.419014442968,-2743.7164974136977,17.0,24.9
32.304,2292.783745805652,267.01000064,100.0,0,10671.56003584,7,8,-4161.0,-2744.0,17.0,24.9
32.502,2307.524166666665,268.0,100.0,0,10727.0,7,8,-4312.510189690895,-2768.7577281214594,17.0,24.9
32.504,2307.673355576734,268.01000064,100.0,0,10727.49003136,7,8,-4314.0,-2769.0,17.0,24.9
32.702,2322.4686111111096,269.0,100.0,0,10776.0,7,8,-4457.972803202063,-2793.463418836749,17.0,24.9
32.864,2334.5369302053696,266.56999808,57.06996608,0,10434.17972992,7,8,-4574.0,-2813.0,17.0,24.9
32.902,2337.2463888888874,266.0,47.0,1,10354.0,7,8,-4601.415410863696,-2817.3967784622682,17.0,24.9
32.924,2338.783902924228,263.5250144,43.768768800000004,1,10319.9001984,7,8,-4618.0,-2820.0,17.0,24.9
33.222,2357.6908333333317,230.0,0.0,1,9858.0,7,8,-4895.430045776232,-2859.515044325993,17.0,24.9
33.284,2361.3338267628287,223.8000128,0.0,1,9725.2169408,7,8,-4938.0,-2865.0,17.0,24.9
33.462,2371.4241666666653,206.0,0.0,1,9344.0,7,8,-5003.174941364824,-2871.666493877499,17.0,24.9
33.603,2379.142282956342,197.187504,0.0,1,9467.374944,7,8,-5049.0,-2872.0,17.0,24.9
33.622,2380.135277777776,196.0,0.0,1,9484.0,6,8,-5057.803272635,-2871.9674034925047,17.0,24.9
33.743,2386.123107863266,183.9000064,0.0,1,9667.0124032,6,8,-5123.0,-2871.0,17.0,24.9
33.862,2391.601944444443,172.0,0.0,1,9847.0,5,8,-5182.5638297341775,-2867.580915040011,17.0,24.9
34.022,2398.5797222222204,157.0,0.0,1,9567.0,4,8,-5253.229230349131,-2860.069738588781,17.0,24.9
34.043,2399.466878926415,156.2500022857143,0.0,1,9494.175221942856,4,8,-5262.0,-2859.0,17.0,24.9
34.203,2406.02992794319,150.53571657142857,0.0,1,8939.318079085715,4,8,-5329.0,-2847.0,17.0,24.9
34.302,2410.013055555554,147.0,0.0,1,8596.0,4,8,-5380.3406794333,-2827.95855048622,17.0,24.9
34.463,2416.451873337459,144.7000009142857,3.4499986285714286,1,8454.55005622857,4,8,-5463.0,-2789.0,17.0,24.9
34.582,2421.135277777776,143.0,6.0,0,8350.0,4,8,-5499.742229895131,-2770.036698472446,17.0,24.9
34.782,2428.8574999999983,139.0,22.0,0,8305.0,4,8,-5523.212510925826,-2747.689548326418,17.0,24.9
34.924,2434.441018711931,140.7749984,39.749984,0,8551.281028,4,8,-5554.0,-2694.0,17.0,24.9
35.102,2441.5686111111095,143.0,62.0,0,8860.0,4,8,-5613.71962413621,-2582.568475038728,17.0,24.9
35.103,2441.608895092148,143.017856,62.0321408,0,8862.0462976,4,8,-5614.0,-2582.0,17.0,24.9
35.382,2453.0797222222204,148.0,71.0,0,9433.0,4,8,-5649.9210970302,-2478.7258387588276,17.0,24.9
35.504,2458.421117334996,153.08333866666666,80.8277880888889,0,9744.778104888888,4,8,-5655.0,-2446.0,17.0,24.9
35.742,2469.3797222222206,163.0,100.0,0,10353.0,4,8,-5664.074514213789,-2378.982520336419,17.0,24.9
35.902,2477.024166666665,172.0,100.0,0,10670.0,4,8,-5672.507215109001,-2308.9749805848573,17.0,24.9
35.963,2480.0298683818246,174.43999744,100.0,0,10824.93983744,4,8,-5677.0,-2271.0,17.0,24.9
36.102,2487.024166666665,180.0,100.0,0,11178.0,4,8,-5689.254855066249,-2167.8346976557505,17.0,24.9
36.123,2488.086716594861,180.5249984,100.0,0,11199.3936848,4,8,-5691.0,-2154.0,17.0,24.9
36.262,2495.201944444443,184.0,100.0,0,11341.0,4,8,-5700.711589358078,-2086.225296866313,17.0,24.9
36.483,2507.1548256642973,194.12916373333334,100.0,0,11829.041525333334,4,8,-5716.0,-2011.0,17.0,24.9
