Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
25.138,1567.4082123248304,154.7625024,90.6156272,0,9590.2907888,4,8,7231.0,6188.0,17.9,20.9
25.358,1577.4739608180641,163.0125024,98.1781272,0,10153.3532888,4,8,7149.0,6117.0,17.9,20.9
25.411,1579.9866666666665,165.0,100.0,0,10289.0,4,8,7129.426603608765,6100.975945050897,17.9,20.9
25.638,1591.0867336947126,173.91785965714286,100.0,0,11050.260928914286,4,8,7064.0,6050.0,17.9,20.9
25.691,1593.6755555555553,176.0,100.0,0,11228.0,4,8,7059.097908598991,6046.382242727339,17.9,20.9
25.798,1598.8488278370853,176.0,100.0,0,11341.95506816,4,8,7039.0,6033.0,17.9,20.9
25.891,1603.4533333333331,176.0,100.0,0,11441.0,4,8,6970.563921064809,5986.66579240269,17.9,20.9
25.958,1606.9172236648774,179.9781288,100.0,0,11535.8469656,4,8,6918.0,5951.0,17.9,20.9
26.211,1620.7866666666664,195.0,100.0,0,11894.0,4,8,6845.432729203488,5901.225544362198,17.9,20.9
26.358,1628.9892783892906,200.5125024,100.0,0,11452.999808,4,8,6793.0,5863.0,17.9,20.9
26.371,1629.7199999999998,201.0,100.0,0,11414.0,4,8,6785.504849903435,5857.549665459994,17.9,20.9
26.531,1638.8311111111109,205.0,100.0,0,10853.0,5,8,6665.526055977119,5770.3215431336275,17.9,20.9
26.578,1641.5778450259218,207.10448114769548,100.0,0,10921.51255291942,5,8,6635.0,5748.0,17.9,20.9
26.732,1650.7794444444442,214.0,100.0,0,11146.0,5,8,6572.824208587758,5701.758250650706,17.9,20.9
26.938,1663.3399589193614,219.1500032,100.0,0,11297.066760533333,5,8,6521.0,5660.0,17.9,20.9
26.972,1665.446111111111,220.0,100.0,0,11322.0,5,8,6507.686499054651,5649.183429315821,17.9,20.9
27.197,1679.614771527138,225.6250048,100.0,0,11550.214480457144,5,8,6397.0,5558.0,17.9,20.9
27.252,1683.1016666666662,227.0,100.0,0,11606.0,5,8,6370.682792797059,5535.48841936391,17.9,20.9
27.377,1691.039342735616,228.5625024,100.0,0,11778.6565152,5,8,6312.0,5483.0,17.9,20.9
27.412,1693.279444444444,229.0,100.0,0,11827.0,5,8,6294.869374644856,5466.833686446038,17.9,20.9
27.538,1701.4348132855257,232.1500032,100.0,0,11835.82000896,5,8,6230.0,5402.0,17.9,20.9
27.612,1706.279444444444,234.0,100.0,0,11841.0,5,8,6189.174126164053,5357.888705795419,17.9,20.9
27.838,1721.2906429324246,237.95500224,100.0,0,11362.44472896,5,8,6066.0,5214.0,17.9,20.9
28.012,1733.0572222222218,241.0,100.0,0,10994.0,6,8,5999.364659771396,5129.739950386911,17.9,20.9
28.277,1751.3074503718653,245.81818530909092,100.0,0,11092.170525672727,6,8,5917.0,5012.0,17.9,20.9
28.398,1759.7254920616813,248.01818414545454,100.0,0,11136.995501963636,6,8,5871.0,4943.0,17.9,20.9
28.452,1763.4905555555551,249.0,100.0,0,11157.0,6,8,5852.263715007998,4913.784545878179,17.9,20.9
28.577,1772.2262489294715,250.87500288,100.0,0,11233.25011712,6,8,5805.0,4837.0,17.9,20.9
28.652,1777.4905555555551,252.0,100.0,0,11279.0,6,8,5762.825996295516,4767.590828694989,17.9,20.9
28.797,1787.7206633697353,253.8125024,82.7812272,0,11366.0001152,6,8,5672.0,4619.0,17.9,20.9
28.812,1788.7794444444442,254.0,81.0,0,11375.0,6,8,5664.397404690331,4606.865266350922,17.9,20.9
29.092,1808.3016666666663,251.0,4.0,1,11095.0,6,8,5586.544439012051,4496.969976648457,17.9,20.9
29.258,1819.1910901113042,243.07726661818182,5.1318190545454545,1,10713.954251636364,6,8,5540.0,4448.0,17.9,20.9
29.397,1827.9315320116684,236.44317265454546,6.079546763636364,1,10394.88592290909,6,8,5475.0,4384.0,17.9,20.9
29.532,1836.4127777777774,230.0,7.0,0,10085.0,6,8,5363.700855581793,4303.900025703265,17.9,20.9
29.637,1843.0225609116105,227.3749952,9.6250048,0,10085.0,6,8,5283.0,4252.0,17.9,20.9
29.692,1846.4572222222218,226.0,11.0,0,10085.0,6,8,5254.542750067098,4234.779834560903,17.9,20.9
29.932,1861.1238888888884,220.0,59.0,0,10087.0,6,8,5193.418222229364,4215.722193745494,17.9,20.9
29.957,1862.6392401554554,219.74999808,61.12501632,0,10070.62487424,6,8,5183.0,4214.0,17.9,20.9
30.132,1873.2349999999997,218.0,76.0,0,9956.0,6,8,5073.597904279548,4195.5875426757275,17.9,20.9
30.258,1880.8931610606805,218.7875008,88.6000128,0,9956.0,6,8,4988.0,4185.0,17.9,20.9
30.292,1882.968333333333,219.0,92.0,0,9956.0,6,8,4967.570569817638,4183.592295751859,17.9,20.9
30.438,1891.9311711426444,220.8250016,96.86667093333334,0,10179.866862933333,6,8,4886.0,4183.0,17.9,20.9
30.532,1897.768333333333,222.0,100.0,0,10324.0,6,8,4827.53874087181,4184.680605899228,17.9,20.9
30.598,1901.9055078743675,223.37500266666666,100.0,0,10346.825044266667,6,8,4785.0,4186.0,17.9,20.9
30.772,1912.9016666666662,227.0,100.0,0,10407.0,6,8,4673.3732481013385,4188.233855710369,17.9,20.9
30.838,1917.0651812017754,227.4125008,100.0,0,10409.4750048,6,8,4632.0,4189.0,17.9,20.9
30.932,1923.0349999999996,228.0,100.0,0,10413.0,6,8,4574.27332798876,4190.165427758423,17.9,20.9
30.998,1927.3025870723964,230.20000426666667,100.0,0,10514.200196266667,6,8,4530.0,4189.0,17.9,20.9
31.172,1938.7683333333332,236.0,100.0,0,10781.0,6,8,4384.745510160677,4171.980854849924,17.9,20.9
31.378,1952.442852398166,237.9373048903213,85.14732917420355,0,10825.55801247739,6,8,4222.0,4143.0,17.9,20.9
31.491,1959.9463888888888,239.0,77.0,0,10850.0,6,8,4170.47111922454,4132.282904160495,17.9,20.9
31.718,1975.0117854623036,239.0,98.7541728,0,10761.0916416,6,8,4072.0,4090.0,17.9,20.9
31.731,1975.8797222222222,239.0,100.0,0,10756.0,6,8,4061.903452435134,4084.7851794070552,17.9,20.9
31.958,1991.1641879408603,241.8375008,100.0,0,10956.7531816,6,8,3848.0,3968.0,17.9,20.9
32.051,1997.479722222222,243.0,100.0,0,11039.0,6,8,3798.134071482348,3937.935458852303,17.9,20.9
32.291,2013.8797222222217,246.0,100.0,0,11169.0,6,8,3744.4922415549836,3887.504985270145,17.9,20.9
32.298,2014.3592881689228,246.0437504,100.0,0,11170.4437632,6,8,3742.0,3885.0,17.9,20.9
32.451,2024.8574999999998,247.0,100.0,0,11202.0,6,8,3668.711769092384,3812.1262655648343,17.9,20.9
32.558,2032.2305945499547,247.8916672,100.0,0,11244.354192,6,8,3616.0,3757.0,17.9,20.9
32.691,2041.4575,249.0,100.0,0,11297.0,6,8,3562.6967430701884,3693.1617957784542,17.9,20.9
32.738,2044.7420279808039,249.94000128,100.0,0,11344.23506432,6,8,3537.0,3658.0,17.9,20.9
